query_id,claim_id,claim,contradicts,supports,contradicts_len,supports_len,type_sanity,issue,open_question_id,open_question
21919,16962,The committee's criminal referrals are a significant step toward holding Trump and his allies accountable for their actions on Jan. 6 and ensuring that nothing falls through the cracks in the investigation.,"[[(73586, '(2021, 1, 6)', 'None.')], [(29497, '(2022, 12, 6)', 'None.')], [(13331, '(2022, 12, 7)', 'None.')], [(69911, '(2022, 12, 18)', 'None.')], [], [(33383, '(2022, 12, 19)', 'None.')], [], [(83560, '(2023, 3, 25)', 'None.')], [(71487, '(2023, 7, 18)', 'None.')], [(62285, '(2023, 8, 1)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x1608c5510>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1608c5ba0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1608c5f20>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1608c5c80>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1608c59e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1608c54a0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1200>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1270>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1580>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1890>]",8,10,False,,,
88669,20147,"Russian President Vladimir Putin sent up to 200,000 soldiers into Ukraine on February 24, 2022, with the goal of demilitarizing and denazifying the country.","[[(76685, '(2022, 2, 24)', 'None.')], [(54672, '(2022, 2, 28)', 'None.')], [(84841, '(2022, 10, 31)', 'None.')], [(46870, '(2022, 11, 2)', 'None.')], [(44778, '(2022, 11, 23)', 'None.')], [(25343, '(2022, 12, 7)', 'None.')], [(44269, '(2022, 12, 15)', 'None.')], [(83967, '(2023, 2, 23)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1f20>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef16d0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1e40>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1b30>, <generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1740>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b07190>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b072e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b076d0>]",8,8,False,,,
88669,15348,"The initial invasion plan failed, and Putin's goals have since been adjusted to focus on the ""liberation of Donbas,"" referring to the eastern regions of Luhansk and Donetsk.","[[(76685, '(2022, 2, 24)', 'None.')], [(54672, '(2022, 2, 28)', 'It concludes by claiming that the military action ""is Russia\'s return of its historical space and its place in the world"", which has put the Anglo-Saxons of Europe and the US in their place.\n-Instead, state-run media in Russia continues to tell its audiences that the invasion is a ""special military operation"" to support the Russian-backed rebels in the east of Ukraine, and to ""de-Nazify"" the country.')], [(84841, '(2022, 10, 31)', 'None.')], [(46870, '(2022, 11, 2)', 'None.')], [(44778, '(2022, 11, 23)', 'None.')], [(25343, '(2022, 12, 7)', '- Putin admitted that Russia\'s war in Ukraine could turn into a ""long-term process"" and that Russian troops have been forced to retreat.\n- Nato\'s secretary general stated that Russia is attempting to ""freeze"" the fighting in Ukraine over the winter to prepare for a renewed assault next year.\n- Ukraine\'s foreign minister reported on suspicious packages being sent to Ukrainian missions in 15 countries, indicating a campaign of terror and intimidation.\n- Eight people were killed by Russian shelling in the town of Kurakhove in eastern Ukraine.\n- There was a road accident in the temporarily occupied eastern Ukrainian region of Donetsk that left 16 people dead, involving soldiers.\n- Ukraine\'s culture minister called on western allies to boycott Russian culture until the end of the war.\n- The European Commission proposed a ninth package of sanctions on Russia and accused them of deliberately targeting civilians and civilian infrastructure.\n- The US expressed concerns about any escalation of the war with Russia and affirmed respect for Ukrainian sovereignty.\n- The Kremlin viewed a US military aid spending bill as a provocation towards Russia.\n- Britain ordered NLAW anti-tank weapons to replace those donated to Ukraine, indicating continued support for Ukraine\'s defense.\n- There was a suggestion for BP to donate its ""wartime profits"" in Russia to the reconstruction of Ukraine or be subjected to a windfall tax.\n- Belarus planned to move military equipment and security forces, citing the need to respond to possible acts of terrorism.\n- The UN report documented that at least 441 civilians were killed by Russian forces during the first weeks of the war in Ukraine.\n- An Orthodox priest was sentenced to 12 years in prison for leaking information on Ukrainian defense positions to Russia.')], [], [(83967, '(2023, 2, 23)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x160ef1c80>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b07430>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b07ac0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b07970>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b07270>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16214f430>, <generator object gather_excerpts.<locals>.<genexpr> at 0x17e5b0f20>, <generator object gather_excerpts.<locals>.<genexpr> at 0x152a529e0>]",7,8,False,,,
88669,38398,"The war has become protracted, with a significant number of Russian retreats and little success in achieving the goal of Donbas liberation.","[[(76685, '(2022, 2, 24)', '- The Ukrainian Defense Ministry says its armed forces have inflicted some 800 casualties on Russian forces since the invasion began in the early hours of Thursday.\n- The ministry said more than 30 Russian tanks had been destroyed, as well as seven Russian aircraft and six helicopters.\n- The European Union announced new sanctions on Russia early Friday that would target the country\'s financial, energy and transport sectors, visa policy, and include export controls and export financing bans.\n- The sanctions will have ""maximum impact on the Russian economy and political elite.""\n- French President Emmanuel Macron is positioning himself as the mediator between Russia and Ukraine for a potential ceasefire agreement.\n- Macron was the first major Western leader to speak with Russian President Vladimir Putin after Russian military actions began.\n- At the summit on Thursday, EU leaders signed off on a new round of sanctions, described by European Council President Charles Michel as “massive” and “painful” against Russia and Belarus.\n- US President Joe Biden told reporters Thursday the United States was “in consultation with India” on the issue of Ukraine and Russia.\n- US Secretary of State Antony Blinken held a phone conversation with India\'s External Affairs Minister S. Jaishankar, stressing the importance of a “strong collective response” toward Russia\'s invasion of Ukraine.')], [(54672, '(2022, 2, 28)', 'None.')], [(84841, '(2022, 10, 31)', 'None.')], [(46870, '(2022, 11, 2)', ""- President Zelensky said Russia demanding security guarantees from Ukraine demonstrates the failure of its invasion after eight months of fighting.\n- Russia resumed its participation in the UN-brokered grain deal after receiving written security guarantees from Ukraine on demilitarizing the maritime corridor.\n- Finland approved the potential sale of Guided Multiple Launch Rocket Systems to bolster its defense capabilities due to the deteriorated security situation in Europe caused by Russia's war in Ukraine.\n- Ukrainian forces hit Russian air defense systems and targeted important locations in Kherson, showing successful military actions against pro-Russian authorities.\n- Ukraine's Foreign Minister informed Iran of the consequences of sending new weapon deliveries to Russia for use in the war against Ukraine.\n- Ukrainian President Zelensky thanked Turkey's President Erdoğan for his active participation in preserving the grain deal and his support of Ukraine's sovereignty and territorial integrity.\n- Russia stated that its nuclear doctrine only permits the defensive use of atomic weapons and that a nuclear war cannot be won and must never be fought, contradicting concerns that Russia may use tactical nuclear weapons against Ukraine."")], [(44778, '(2022, 11, 23)', 'None.')], [(25343, '(2022, 12, 7)', '- Putin insisted Russia had not ""gone mad"" and that it saw its own nuclear arsenal as a purely defensive deterrent.\n- Putin also claimed that Russia would not use nuclear weapons first in any conflict.\n- Putin sought to defend an invasion in which Russian troops have been forced to retreat and even airbases deep inside Russia have come under attack.\n- Putin claimed that the Russian military would not need to mobilise more troops.\n- Nato’s secretary general, Jens Stoltenberg, has said Russia is attempting to ""freeze"" the fighting in Ukraine over the winter to prepare its forces for a renewed assault early next year.\n- Eight people were killed by Russian shelling in the town of Kurakhove in eastern Ukraine.\n- Ukraine’s culture minister, Oleksandr Tkachenko, has called on the country\'s western allies to boycott Russian culture, linking it to the war in Ukraine.\n- The European Commission has proposed a ninth package of sanctions on Russia and accused Russia of deliberately targeting civilians and civilian infrastructure.\n- The UK defense secretary said that NLAW anti-tank weapons played a decisive role in pushing back the Russian invasion.\n- At least 441 civilians were killed by Russian forces during the first weeks of the war in Ukraine, according to a report by the UN\'s human rights office.\n- An Orthodox priest accused of leaking information on Ukrainian defense positions to Russia has been sentenced to 12 years in prison.\n\nNone of the excerpts contradict the claim.')], [(44269, '(2022, 12, 15)', '- Ukrainian President Volodymyr Zelenskyy said Russian forces were destroying ""everything in front of them"" in Donbas.\n- The Pentagon will expand military combat training for Ukrainian forces.\n- The European Union approved a new package of sanctions aimed at pressuring Russia for its war in Ukraine.\n- Four ships carrying wheat and vegetable oil have left ports in Ukraine, destined for India and Turkey.')], [(83967, '(2023, 2, 23)', '- ""After a series of humiliating retreats, his initial invasion plan has clearly failed, but Russia\'s war is far from over.""\n- ""Forced into further retreats from Kharkiv in the north-east and Kherson in the south, that aim remains unchanged, but it has shown little success in achieving it.""\n- ""Those reverses on the battlefield rushed Russia\'s leader into annexing four Ukrainian provinces last September, without having full control of any of them: neither Luhansk or Donetsk in the east, nor Kherson or Zaporizhzhia to the south.""\n- ""A war of attrition is now taking place along an active front line of 850km (530 miles) and Russian victories are small and rare.""\n- ""What was meant to be a quick operation is now a protracted war that Western leaders are determined Ukraine should win.""\n- ""Russia\'s warnings to the West against arming Ukraine have gone unheeded, with Western assurances of support \'for as long as it takes\' and pledges that NATO will never be divided.""\n- ""Superior US Himars missiles helped turn the course of the war and German Leopard 2 tanks are promised, even if Western fighter jets are not.""\n- ""Russia has captured the town of Soledar this year and has hopes of seizing the eastern city of Bakhmut on the road to key cities to the west, and of recapturing territory it lost last autumn.""\n- ""Should he need to, President Putin could extend mobilization and drag out the war.""\n- ""Kyiv believes Russia is also seeking to depose the pro-European government in Moldova, where Russian troops are based in the breakaway region of Transnistria bordering Ukraine.""')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x17b390c80>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16214f5f0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16214f4a0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x161b074a0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16214f580>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16214fdd0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16214f740>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b300b0>]",8,8,False,,,
88669,83120,"Russia's biggest success in the war is establishing a land bridge from its border to Crimea, allowing the country to rely less on the Kerch Strait.","[[(76685, '(2022, 2, 24)', 'None.')], [(54672, '(2022, 2, 28)', 'None.')], [(84841, '(2022, 10, 31)', 'None.')], [(46870, '(2022, 11, 2)', ""- Russia's war in Ukraine has moved\n- Russia is demanding security guarantees from Ukraine\n- Russia resumed its participation in the grain deal after receiving security guarantees from Ukraine\n- Finland's move to join NATO was prompted by Russia's war in Ukraine\n- Ukrainian forces struck important targets in Kherson, including bridges and air defense systems used by Russia to resupply Crimea\n- Pro-Russian authorities have left Kherson and set up office in Skadovsk, closer to Crimea\n- Ukraine has informed Iran of the consequences of sending new weapon deliveries to Russia\n- Ukrainian President thanked Turkey's President for his support in preserving the grain deal\n- Russia's nuclear doctrine is defensive and does not allow for expansive interpretation\n- There are concerns that Russia may use a tactical nuclear weapon on Ukraine"")], [(44778, '(2022, 11, 23)', 'None.')], [(25343, '(2022, 12, 7)', 'None.')], [(44269, '(2022, 12, 15)', 'None.')], []]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x16214ff20>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b30a50>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b30350>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b307b0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b30c80>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b30f90>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b30ac0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x162b306d0>]",7,7,False,,,
88669,64568,"The war has exposed the brutality and inadequacy of the Russian military, with Western nations providing support to Ukraine and promising never to be divided by Russia.","[[(76685, '(2022, 2, 24)', 'None.')], [(54672, '(2022, 2, 28)', '- It applauds Russian President Vladimir Putin for solving the Ukraine ""problem"", saying that ""Ukraine has returned to Russia"" through military action.\n- It suggests the author anticipated a rapid victory and the piece was published prematurely.\n- The article, published by the state-owned RIA-Novosti news agency on Saturday (26 February) and described by Christo Grozev of fact-checkers Bellingcat as ""extremely shocking, even for Kremlin standards"", was quickly deleted from its website.\n- Mr Akopov justifies the ""virtual civil war"" as ""Russia restoring its historical fullness, gathering the Russian world, the Russian people together"".\n- The publication of this article marks a change of Russian tone on the invasion in the country\'s state-controlled media, mentioning its motivation of returning Ukraine to ""its natural state as part of the Russian world"".\n- But with the invasion seemingly going much slower than expected, this new narrative looks like it\'s been quietly shelved.\n- Instead, state-run media in Russia continues to tell its audiences that the invasion is a ""special military operation"" to support the Russian-backed rebels in the east of Ukraine, and to ""de-Nazify"" the country.')], [(84841, '(2022, 10, 31)', 'None.')], [(46870, '(2022, 11, 2)', '- ""Zelensky meets with G7 leaders as they\xa0promise never to be divided by Russia.""\n- ""President Volodymyr\xa0Zelensky\xa0said Russia demanding security guarantees from Ukraine demonstrates the failure of its invasion after eight months of fighting.""\n- ""These are indeed striking changes. It shows both the failure of Russian aggression and how strong we are when we remain united."" \n- ""Russia resumed its participation in the UN-brokered grain deal that it had left days earlier, saying it had received written security guarantees from Ukraine on demilitarizing the maritime corridor."" \n- ""The approval comes as Finland awaits approval by Turkey and Hungary to join NATO. Helsinki’s move to join the defense alliance was prompted by Russia’s war in Ukraine."" \n- ""Ukrainian officials say that the military has struck an important target in the southern region Kherson, as the pro-Russian authorities continue to press civilians to leave.""\n- ""Russian President Vladimir Putin\xa0said, \'having received the necessary\xa0guarantees\xa0from the Ukrainian side that the humanitarian route will not be used for military purposes, Russia resumes the implementation of the grain deal.\'""\n- ""Ukraine\'s Foreign Minister Dmytro\xa0Kuleba said Iran has been informed through diplomatic channels of the consequences of Tehran sending new weapon deliveries of attack drones and ballistic missiles to Russia.""\n- ""Ukrainian President Volodymyr\xa0Zelensky\xa0on Wednesday said he thanked Turkey\'s President Recep Tayyip Erdoğan for his \'active participation in preserving the grain deal\' after Russia said it would rejoin the agreement.""\n- ""Russia on Wednesday said its nuclear doctrine\xa0will only permit the use of\xa0atomic weapons in a way that is\xa0defensive in nature and\xa0that the strict guidelines \'pursue solely defensive goals.\'""\n\nNone.')], [(44778, '(2022, 11, 23)', 'None.')], [(25343, '(2022, 12, 7)', '- Putin insisted Russia had not ""gone mad"" and that it saw its own nuclear arsenal as a purely defensive deterrent.\n- Putin went on to claim that Russia ""could be the only guarantor of Ukraine\'s territorial integrity"".\n- Putin sought to defend an invasion in which Russian troops have been forced to retreat and even airbases deep inside Russia have come under attack.\n- Putin also claimed that Russia would not use nuclear weapons first in any conflict.\n- Putin claimed that the Russian military would not need to mobilise more troops.\n- Nato\'s secretary general, Jens Stoltenberg, has said Russia is attempting to ""freeze"" the fighting in Ukraine over the winter to prepare its forces for a renewed assault early next year.\n- Stoltenberg urged Nato allies to continue sending weapons to Kyiv over the winter.\n- Ukraine says its embassies and consultants across Europe have received ""bloody"" packages, some containing animal eyes, in what Kyiv has described as a ""campaign of terror and intimidation"".\n- Eight people were killed by Russian shelling in the town of Kurakhove in eastern Ukraine.\n- A road accident in the temporarily occupied eastern Ukrainian region of Donetsk has left 16 people dead and several injured.\n- The European Commission has proposed a ninth package of sanctions on Russia, including adding almost 200 additional individuals and entities on the sanctions list.\n- The US has made clear to Ukraine its ""concerns"" about any escalation of the war with Russia.\n- The Kremlin has said a US military aid spending bill providing $800m to Ukraine was ""provocation towards our country"".\n- Britain has ordered ""several thousand"" NLAW anti-tank weapons to replace the 7,000 donated to Ukraine in the past year.\n- At least 441 civilians were killed by Russian forces during the first weeks of the war in Ukraine, according to a report by the UN’s human rights office. \n- An Orthodox priest accused of leaking information on Ukrainian defense positions to Russia has been sentenced to 12 years in prison.')], [(44269, '(2022, 12, 15)', 'None.')], [(83967, '(2023, 2, 23)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x162b30cf0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163352190>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163352120>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1633522e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1633526d0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163352270>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163352dd0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163352580>]",8,8,False,,,
88669,70723,"The fight for Donbas continues, with Russia capturing Soledar this year and aiming to recapture other lost territory and extend control.","[[(76685, '(2022, 2, 24)', 'None.')], [(54672, '(2022, 2, 28)', 'None.')], [(84841, '(2022, 10, 31)', 'None.')], [(46870, '(2022, 11, 2)', 'None.')], [(44778, '(2022, 11, 23)', 'None.')], [(25343, '(2022, 12, 7)', 'None.')], [(44269, '(2022, 12, 15)', 'None.')], [(83967, '(2023, 2, 23)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x163352740>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163352c80>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a86820>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a86430>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a864a0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a86890>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a863c0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a86ac0>]",8,8,False,,,
88669,58852,President Putin has indicated a willingness to use nuclear weapons if necessary to protect Russia and maintain occupied Ukrainian land.,"[[(76685, '(2022, 2, 24)', 'None.')], [(54672, '(2022, 2, 28)', 'None.')], [(84841, '(2022, 10, 31)', 'None.')], [(46870, '(2022, 11, 2)', 'None.')], [(44778, '(2022, 11, 23)', 'None.')], [], [(44269, '(2022, 12, 15)', 'None.')], [(83967, '(2023, 2, 23)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x163a86cf0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a86900>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a86f20>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163a86d60>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163fd10b0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163fd1890>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163fd14a0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163fd1580>]",7,8,False,,,
88669,20222,The war is ongoing with no clear end in sight.,"[[(76685, '(2022, 2, 24)', 'None.')], [(54672, '(2022, 2, 28)', 'None.')], [], [(46870, '(2022, 11, 2)', 'None.')], [(44778, '(2022, 11, 23)', 'None.')], [], [(44269, '(2022, 12, 15)', 'None.')], [(83967, '(2023, 2, 23)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x163fd1900>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163fd1740>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163fd1a50>, <generator object gather_excerpts.<locals>.<genexpr> at 0x163fd1eb0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc580>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc890>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc350>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc510>]",6,7,False,,,
86274,53212,Five armed Palestinian groups joined Hamas in the deadly October 7 attack on Israel after training together in military,"[[(73334, '(2023, 10, 8)', 'None.')], [(70500, '(2023, 10, 14)', 'None.')], [(83939, '(2023, 10, 17)', 'None.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc900>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc5f0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc7b0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fc970>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1647fce40>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1653223c0>]",6,6,False,,,
86274,27951,style exercises from 2020 onwards.,"[[], [(70500, '(2023, 10, 14)', 'None.')], [(83939, '(2023, 10, 17)', 'Publication date: Nov 27, 2023\n\nNone.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x165322430>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165322510>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1653227b0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165322580>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165322b30>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165322d60>]",5,6,False,,,
86274,20234,They practised hostage,"[[(73334, '(2023, 10, 8)', 'None.')], [], [(83939, '(2023, 10, 17)', 'None.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', ""They practised hostage-taking, raiding compounds and breaching Israel's defences during these exercises- The role of these groups has come into sharp focus as pressure builds on Hamas to find dozens of women and children believed to have been taken as captives from Israel into Gaza by other factions on 7 October. Three groups - PIJ, the Mujahideen Brigades and Al-Nasser Salah al-Deen Brigades - claim to have seized Israeli hostages, alongside Hamas, on that day."")]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x165a4f120>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4f2e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165322970>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4fa50>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4f3c0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4f580>]",5,5,False,,,
86274,33856,"taking, raiding compounds, and breaching Israel's defenses during these exercises.","[[(73334, '(2023, 10, 8)', 'None.')], [(70500, '(2023, 10, 14)', 'None.')], [(83939, '(2023, 10, 17)', 'None.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x165a4fd60>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4ff90>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4ff20>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4f6d0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16617f2e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16617f350>]",6,6,False,,,
86274,41872,"The first drill was held on December 29, 2020, and was followed by three other joint drills over the next three years.","[[], [], [(83939, '(2023, 10, 17)', 'None.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x16617f430>, <generator object gather_excerpts.<locals>.<genexpr> at 0x165a4fac0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16617f7b0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16617f9e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16617fb30>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16617fcf0>]",4,6,False,,,
86274,64030,"Hamas leader Ismail Haniyeh declared the drills as a ""strong message and a sign of unity"" between Gaza's armed factions.","[[(73334, '(2023, 10, 8)', 'None.')], [], [(83939, '(2023, 10, 17)', 'None.')], [], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None. The excerpts from the document do not contradict the claim that Ismail Haniyeh declared the drills as a ""strong message and a sign of unity"" between Gaza\'s armed factions.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x16617f510>, <generator object gather_excerpts.<locals>.<genexpr> at 0x16617f970>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8430>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a85f0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8a50>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8740>]",4,6,False,,,
86274,75924,"The groups involved in the drills included Palestinian Islamic Jihad (PIJ), the Mujahideen Brigades, and Al","[[(73334, '(2023, 10, 8)', 'None.')], [(70500, '(2023, 10, 14)', 'None.')], [(83939, '(2023, 10, 17)', 'None.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8ac0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8510>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8ba0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8f90>, <generator object gather_excerpts.<locals>.<genexpr> at 0x166fd62e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x1667a8900>]",6,6,False,,,
86274,60670,Nasser Salah al,"[[(73334, '(2023, 10, 8)', 'None.')], [(70500, '(2023, 10, 14)', 'None.')], [(83939, '(2023, 10, 17)', 'None.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x166fd6a50>, <generator object gather_excerpts.<locals>.<genexpr> at 0x166fd6350>, <generator object gather_excerpts.<locals>.<genexpr> at 0x166fd6820>, <generator object gather_excerpts.<locals>.<genexpr> at 0x166fd6510>, <generator object gather_excerpts.<locals>.<genexpr> at 0x166fd6ba0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x166fd6f20>]",6,6,False,,,
86274,87672,"Deen Brigades, among others.","[[(73334, '(2023, 10, 8)', 'None.')], [(70500, '(2023, 10, 14)', 'None.')], [(83939, '(2023, 10, 17)', 'None.')], [(77713, '(2023, 10, 18)', 'None.')], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x167b05120>, <generator object gather_excerpts.<locals>.<genexpr> at 0x167b053c0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x167b055f0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x167b05970>, <generator object gather_excerpts.<locals>.<genexpr> at 0x166fd6270>, <generator object gather_excerpts.<locals>.<genexpr> at 0x167b05580>]",6,5,False,,,
86274,51661,"These groups claimed to have participated in the assault on Israel on October 7, with three of them claiming to have seized Israeli hostages.","[[(73334, '(2023, 10, 8)', 'None.')], [(70500, '(2023, 10, 14)', 'None.')], [(83939, '(2023, 10, 17)', 'None.')], [], [(15803, '(2023, 10, 29)', 'None.')], [(35466, '(2023, 11, 27)', 'None.')]]","[<generator object gather_excerpts.<locals>.<genexpr> at 0x167b056d0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x167b059e0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x167b05f20>, <generator object gather_excerpts.<locals>.<genexpr> at 0x167b05a50>, <generator object gather_excerpts.<locals>.<genexpr> at 0x289b5f3c0>, <generator object gather_excerpts.<locals>.<genexpr> at 0x289b5f740>]",5,5,False,,,
